gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,result,averages,math score_log,reading score_log,writing score_log,averages_log
male,Group E,some college,standard,none,83.0,80.0,73.0,Pass,78.66666666666667,4.430816798843313,4.394449154672439,4.30406509320417,4.377851263263401
female,Group E,some high school,free/reduced,none,72.0,79.0,77.0,Pass,76.0,4.290459441148391,4.382026634673881,4.356708826689592,4.343805421853684
male,Group E,some college,standard,none,53.0,55.0,48.0,Pass,52.0,3.9889840465642745,4.02535169073515,3.8918202981106265,3.970291913552122
female,Group C,associate's degree,standard,none,46.0,58.0,57.0,Pass,53.666666666666664,3.8501476017100584,4.07753744390572,4.060443010546419,4.001254139156089
female,Group D,high school,free/reduced,completed,65.0,61.0,71.0,Pass,65.66666666666667,4.189654742026425,4.127134385045092,4.276666119016055,4.199705077879927
female,Group E,some college,free/reduced,completed,42.0,55.0,54.0,Pass,50.333333333333336,3.7612001156935624,4.02535169073515,4.007333185232471,3.9383403137455195
female,Group C,associate's degree,standard,completed,83.0,85.0,90.0,Pass,86.0,4.430816798843313,4.454347296253507,4.51085950651685,4.465908118654584
male,Group D,some high school,standard,none,60.0,59.0,54.0,Pass,57.666666666666664,4.110873864173311,4.0943445622221,4.007333185232471,4.071871706370042
male,Group D,some college,standard,completed,100.0,97.0,99.0,Pass,98.66666666666667,4.61512051684126,4.584967478670572,4.605170185988092,4.601831284722577
female,Group C,high school,free/reduced,completed,67.0,79.0,84.0,Pass,76.66666666666667,4.219507705176107,4.382026634673881,4.442651256490317,4.352426164897591
female,Group C,associate's degree,free/reduced,none,54.0,58.0,61.0,Pass,57.666666666666664,4.007333185232471,4.07753744390572,4.127134385045092,4.071871706370042
male,Group B,bachelor's degree,standard,none,59.0,54.0,51.0,Pass,54.666666666666664,4.0943445622221,4.007333185232471,3.9512437185814275,4.019381523748645
female,Group B,high school,standard,none,48.0,62.0,60.0,Pass,56.666666666666664,3.8918202981106265,4.143134726391533,4.110873864173311,4.054679305829669
male,Group C,high school,standard,none,90.0,75.0,69.0,Pass,78.0,4.51085950651685,4.330733340286331,4.248495242049359,4.3694478524670215
female,Group B,associate's degree,standard,none,82.0,80.0,77.0,Pass,79.66666666666667,4.418840607796598,4.394449154672439,4.356708826689592,4.390325437488577
female,Group D,high school,standard,none,51.0,66.0,62.0,Pass,59.666666666666664,3.9512437185814275,4.204692619390966,4.143134726391533,4.105394398408686
female,Group C,high school,free/reduced,none,35.0,61.0,54.0,Pass,50.0,3.58351893845611,4.127134385045092,4.007333185232471,3.9318256327243257
female,Group D,associate's degree,free/reduced,completed,75.0,90.0,88.0,Pass,84.33333333333333,4.330733340286331,4.51085950651685,4.48863636973214,4.446565155811452
female,Group C,master's degree,standard,completed,81.0,91.0,87.0,Pass,86.33333333333333,4.406719247264253,4.5217885770490405,4.477336814478207,4.4697322150929875
male,Group C,associate's degree,standard,none,85.0,76.0,71.0,Pass,77.33333333333333,4.454347296253507,4.343805421853684,4.276666119016055,4.360973225476049
female,Group D,some high school,free/reduced,completed,69.0,86.0,81.0,Pass,78.66666666666667,4.248495242049359,4.465908118654584,4.406719247264253,4.377851263263401
female,Group B,bachelor's degree,free/reduced,none,77.0,85.0,87.0,Pass,83.0,4.356708826689592,4.454347296253507,4.477336814478207,4.430816798843313
male,Group C,associate's degree,free/reduced,none,58.0,55.0,53.0,Pass,55.333333333333336,4.07753744390572,4.02535169073515,3.9889840465642745,4.0312864262549635
male,Group B,high school,standard,completed,52.0,49.0,46.0,Pass,49.0,3.970291913552122,3.912023005428146,3.8501476017100584,3.912023005428146
male,Group D,some high school,standard,none,62.0,67.0,61.0,Pass,63.333333333333336,4.143134726391533,4.219507705176107,4.127134385045092,4.164077900236776
female,Group B,some high school,standard,none,67.0,89.0,82.0,Pass,79.33333333333333,4.219507705176107,4.499809670330265,4.418840607796598,4.386184644822546
female,Group E,some college,standard,none,76.0,78.0,67.99896907216495,Pass,73.99965635738832,4.343805421853684,4.3694478524670215,4.234091563502525,4.317483531624324
male,Group D,bachelor's degree,free/reduced,none,68.0,68.0,67.0,Pass,67.66666666666667,4.23410650459726,4.23410650459726,4.219507705176107,4.229263880121471
female,Group C,associate's degree,standard,completed,59.0,73.0,72.0,Pass,68.0,4.0943445622221,4.30406509320417,4.290459441148391,4.23410650459726
female,Group B,some high school,free/reduced,none,30.0,32.0,28.0,Fail,30.166666666666654,3.4339872044851463,3.4965075614664802,3.367295829986474,3.439349147626531
male,Group D,some college,standard,completed,65.0,77.0,74.0,Pass,72.0,4.189654742026425,4.356708826689592,4.31748811353631,4.290459441148391
female,Group C,some college,standard,none,71.0,81.0,80.0,Pass,77.33333333333333,4.276666119016055,4.406719247264253,4.394449154672439,4.360973225476049
female,Group E,some college,standard,none,62.0,73.0,70.0,Pass,68.33333333333333,4.143134726391533,4.30406509320417,4.2626798770413155,4.238925791033208
male,Group D,some high school,standard,none,69.0,66.0,61.0,Pass,65.33333333333333,4.248495242049359,4.204692619390966,4.127134385045092,4.194692536056382
male,Group D,some college,standard,none,72.0,57.0,67.99896907216495,Pass,65.66632302405499,4.290459441148391,4.060443010546419,4.234091563502525,4.199699923227467
female,Group E,associate's degree,standard,none,66.0,65.0,69.0,Pass,66.66666666666667,4.204692619390966,4.189654742026425,4.248495242049359,4.214593690373678
male,Group C,high school,standard,none,84.0,77.0,74.0,Pass,78.33333333333333,4.442651256490317,4.356708826689592,4.31748811353631,4.373658385003365
female,Group E,bachelor's degree,standard,none,37.0,45.0,38.0,Pass,40.0,3.6375861597263857,3.828641396489095,3.6635616461296463,3.713572066704308
female,Group C,associate's degree,standard,none,85.0,84.0,82.0,Pass,83.66666666666667,4.454347296253507,4.442651256490317,4.418840607796598,4.438721978350427
male,Group C,master's degree,free/reduced,completed,62.0,68.0,75.0,Pass,68.33333333333333,4.143134726391533,4.23410650459726,4.330733340286331,4.238925791033208
male,Group D,some high school,free/reduced,none,56.0,54.0,52.0,Pass,54.0,4.04305126783455,4.007333185232471,3.970291913552122,4.007333185232471
male,Group B,some college,standard,completed,69.0,77.0,77.0,Pass,74.33333333333333,4.248495242049359,4.356708826689592,4.356708826689592,4.321922710604176
female,Group D,some college,standard,none,98.0,100.0,99.0,Pass,99.0,4.59511985013459,4.61512051684126,4.605170185988092,4.605170185988092
male,Group C,high school,standard,none,50.0,48.0,42.0,Pass,46.666666666666664,3.9318256327243257,3.8918202981106265,3.7612001156935624,3.8642323415917974
female,Group E,master's degree,standard,completed,94.0,69.06494845360825,100.0,Pass,87.68831615120276,4.553876891600541,4.249422646928029,4.61512051684126,4.485128157428478
female,Group C,associate's degree,standard,none,91.0,95.0,94.0,Pass,93.33333333333333,4.5217885770490405,4.564348191467836,4.553876891600541,4.546834608975128
female,Group E,some college,standard,completed,66.0,74.0,73.0,Pass,71.0,4.204692619390966,4.31748811353631,4.30406509320417,4.276666119016055
female,Group C,some high school,standard,none,74.0,75.0,82.0,Pass,77.0,4.31748811353631,4.330733340286331,4.418840607796598,4.356708826689592
male,Group B,associate's degree,standard,none,65.0,54.0,57.0,Pass,58.666666666666664,4.189654742026425,4.007333185232471,4.060443010546419,4.088773517172645
male,Group E,bachelor's degree,standard,completed,70.0,64.0,70.0,Pass,68.0,4.2626798770413155,4.174387269895637,4.2626798770413155,4.23410650459726
male,Group B,some college,free/reduced,none,60.0,60.0,60.0,Pass,60.0,4.110873864173311,4.110873864173311,4.110873864173311,4.110873864173311
female,Group A,high school,standard,none,61.0,68.0,63.0,Pass,64.0,4.127134385045092,4.23410650459726,4.1588830833596715,4.174387269895637
male,Group E,some high school,standard,none,94.0,88.0,78.0,Pass,86.66666666666667,4.553876891600541,4.48863636973214,4.3694478524670215,4.473541743509655
male,Group C,high school,standard,none,88.0,89.0,86.0,Pass,87.66666666666667,4.48863636973214,4.499809670330265,4.465908118654584,4.484884020113589
male,Group A,some high school,standard,none,64.0,50.0,43.0,Pass,52.333333333333336,4.174387269895637,3.9318256327243257,3.784189633918261,3.9765615265657175
female,Group D,associate's degree,free/reduced,completed,57.0,74.0,76.0,Pass,69.0,4.060443010546419,4.31748811353631,4.343805421853684,4.248495242049359
male,Group C,some high school,free/reduced,completed,78.0,72.0,69.0,Pass,73.0,4.3694478524670215,4.290459441148391,4.248495242049359,4.30406509320417
male,Group C,master's degree,free/reduced,completed,72.0,66.0,72.0,Pass,70.0,4.290459441148391,4.204692619390966,4.290459441148391,4.2626798770413155
female,Group C,some high school,standard,completed,76.0,87.0,85.0,Pass,82.66666666666667,4.343805421853684,4.477336814478207,4.454347296253507,4.426840650463674
female,Group E,some high school,free/reduced,none,74.0,74.0,72.0,Pass,73.33333333333333,4.31748811353631,4.31748811353631,4.290459441148391,4.308559482792009
male,Group B,high school,standard,completed,73.0,71.0,68.0,Pass,70.66666666666667,4.30406509320417,4.276666119016055,4.23410650459726,4.272025739459553
female,Group D,some college,free/reduced,completed,70.0,78.0,78.0,Pass,75.33333333333333,4.2626798770413155,4.3694478524670215,4.3694478524670215,4.33510971488613
female,Group C,high school,standard,none,76.0,76.0,74.0,Pass,75.33333333333333,4.343805421853684,4.343805421853684,4.31748811353631,4.33510971488613
male,Group C,some high school,standard,none,57.0,61.0,54.0,Pass,57.333333333333336,4.060443010546419,4.127134385045092,4.007333185232471,4.0661736852554045
female,Group E,master's degree,free/reduced,none,45.0,56.0,54.0,Pass,51.666666666666664,3.828641396489095,4.04305126783455,4.007333185232471,3.963982744358857
male,Group B,some college,standard,none,69.0,54.0,67.99896907216495,Pass,63.66632302405498,4.248495242049359,4.007333185232471,4.234091563502525,4.169240556320093
female,Group C,some college,standard,none,62.0,69.0,69.0,Pass,66.66666666666667,4.143134726391533,4.248495242049359,4.248495242049359,4.214593690373678
male,Group D,associate's degree,free/reduced,none,75.0,66.0,73.0,Pass,71.33333333333333,4.330733340286331,4.204692619390966,4.30406509320417,4.28128506487235
female,Group D,some college,standard,completed,75.0,77.0,83.0,Pass,78.33333333333333,4.330733340286331,4.356708826689592,4.430816798843313,4.373658385003365
male,Group C,some college,standard,none,59.0,60.0,58.0,Pass,59.0,4.0943445622221,4.110873864173311,4.07753744390572,4.0943445622221
female,Group C,some college,standard,completed,88.0,95.0,94.0,Pass,92.33333333333333,4.48863636973214,4.564348191467836,4.553876891600541,4.53617731450114
female,Group D,some high school,free/reduced,none,50.0,64.0,59.0,Pass,57.666666666666664,3.9318256327243257,4.174387269895637,4.0943445622221,4.071871706370042
female,Group D,some college,standard,none,62.0,70.0,72.0,Pass,68.0,4.143134726391533,4.2626798770413155,4.290459441148391,4.23410650459726
female,Group D,bachelor's degree,standard,none,59.0,70.0,73.0,Pass,67.33333333333333,4.0943445622221,4.2626798770413155,4.30406509320417,4.2243976904702984
male,Group C,some college,standard,none,91.0,69.06494845360825,76.0,Pass,78.68831615120276,4.5217885770490405,4.249422646928029,4.343805421853684,4.3781229771977435
male,Group C,some college,standard,none,63.0,69.06494845360825,60.0,Pass,64.02164948453608,4.1588830833596715,4.249422646928029,4.110873864173311,4.174720283433336
male,Group C,master's degree,standard,none,71.0,67.0,67.0,Pass,68.33333333333333,4.276666119016055,4.219507705176107,4.219507705176107,4.238925791033208
female,Group B,some high school,free/reduced,completed,100.0,63.0,64.0,Pass,106.16666666666669,4.61512051684126,4.1588830833596715,4.174387269895637,4.674385255009565
male,Group C,some high school,standard,none,64.0,58.0,51.0,Pass,57.666666666666664,4.174387269895637,4.07753744390572,3.9512437185814275,4.071871706370042
female,Group C,master's degree,standard,completed,69.0,84.0,85.0,Pass,79.33333333333333,4.248495242049359,4.442651256490317,4.454347296253507,4.386184644822546
male,Group C,some high school,standard,none,62.0,64.0,55.0,Pass,60.333333333333336,4.143134726391533,4.174387269895637,4.02535169073515,4.116323468940876
male,Group C,associate's degree,standard,none,97.0,93.0,67.99896907216495,Pass,85.99965635738833,4.584967478670572,4.543294782270004,4.234091563502525,4.465904168731706
female,Group E,associate's degree,standard,completed,95.0,89.0,92.0,Pass,92.0,4.564348191467836,4.499809670330265,4.532599493153256,4.532599493153256
female,Group B,bachelor's degree,standard,none,75.0,84.0,80.0,Pass,79.66666666666667,4.330733340286331,4.442651256490317,4.394449154672439,4.390325437488577
female,Group A,some college,free/reduced,none,61.0,60.0,57.0,Pass,59.333333333333336,4.127134385045092,4.110873864173311,4.060443010546419,4.099884742597716
female,Group D,master's degree,standard,none,53.0,61.0,68.0,Pass,60.666666666666664,3.9889840465642745,4.127134385045092,4.23410650459726,4.121743536410215
female,Group E,associate's degree,standard,none,68.0,76.0,67.0,Pass,70.33333333333333,4.23410650459726,4.343805421853684,4.219507705176107,4.267363726353742
male,Group B,master's degree,free/reduced,none,49.0,53.0,52.0,Pass,51.333333333333336,3.912023005428146,3.9889840465642745,3.970291913552122,3.9576335166801986
female,Group C,bachelor's degree,free/reduced,none,67.0,75.0,72.0,Pass,71.33333333333333,4.219507705176107,4.330733340286331,4.290459441148391,4.28128506487235
female,Group B,associate's degree,standard,completed,59.0,70.0,66.0,Pass,65.0,4.0943445622221,4.2626798770413155,4.204692619390966,4.189654742026425
male,Group C,some high school,standard,completed,76.0,80.0,73.0,Pass,76.33333333333333,4.343805421853684,4.394449154672439,4.30406509320417,4.3481250829982
female,Group D,bachelor's degree,free/reduced,none,62.0,72.0,67.99896907216495,Pass,67.33298969072165,4.143134726391533,4.290459441148391,4.234091563502525,4.224392661541385
female,Group E,associate's degree,standard,none,84.0,95.0,92.0,Pass,90.33333333333333,4.442651256490317,4.564348191467836,4.532599493153256,4.5145158177199605
male,Group C,high school,standard,none,62.0,55.0,49.0,Pass,55.333333333333336,4.143134726391533,4.02535169073515,3.912023005428146,4.0312864262549635
female,Group C,some college,standard,none,72.0,72.0,71.0,Pass,71.66666666666667,4.290459441148391,4.290459441148391,4.276666119016055,4.28588277412098
male,Group A,high school,standard,none,53.0,58.0,44.0,Pass,51.666666666666664,3.9889840465642745,4.07753744390572,3.8066624897703196,3.963982744358857
male,Group B,high school,standard,completed,60.0,44.0,47.0,Pass,50.333333333333336,4.110873864173311,3.8066624897703196,3.871201010907891,3.9383403137455195
female,Group D,high school,standard,completed,57.0,58.0,64.0,Pass,59.666666666666664,4.060443010546419,4.07753744390572,4.174387269895637,4.105394398408686
male,Group E,high school,free/reduced,completed,57.0,56.0,54.0,Pass,55.666666666666664,4.060443010546419,4.04305126783455,4.007333185232471,4.037186148382152
male,Group D,some high school,free/reduced,completed,71.0,69.0,68.0,Pass,69.33333333333333,4.276666119016055,4.248495242049359,4.23410650459726,4.253245844807957
female,Group A,high school,standard,none,55.0,73.0,67.99896907216495,Pass,65.33298969072165,4.02535169073515,4.30406509320417,4.234091563502525,4.194687355501079
female,Group D,associate's degree,free/reduced,completed,46.0,56.0,57.0,Pass,53.0,3.8501476017100584,4.04305126783455,4.060443010546419,3.9889840465642745
female,Group C,some college,standard,none,69.0,78.0,76.0,Pass,74.33333333333333,4.248495242049359,4.3694478524670215,4.343805421853684,4.321922710604176
female,Group C,some college,standard,none,55.0,69.0,65.0,Pass,63.0,4.02535169073515,4.248495242049359,4.189654742026425,4.1588830833596715
male,Group D,high school,standard,none,88.0,78.0,75.0,Pass,80.33333333333333,4.48863636973214,4.3694478524670215,4.330733340286331,4.398555936625092
male,Group A,bachelor's degree,standard,none,77.0,67.0,68.0,Pass,70.66666666666667,4.356708826689592,4.219507705176107,4.23410650459726,4.272025739459553
female,Group D,high school,standard,completed,88.0,99.0,100.0,Pass,95.66666666666667,4.48863636973214,4.605170185988092,4.61512051684126,4.5712686343124105
female,Group C,associate's degree,standard,none,54.0,61.0,58.0,Pass,57.666666666666664,4.007333185232471,4.127134385045092,4.07753744390572,4.071871706370042
male,Group E,high school,standard,completed,81.0,80.0,76.0,Pass,79.0,4.406719247264253,4.394449154672439,4.343805421853684,4.382026634673881
female,Group D,associate's degree,free/reduced,none,43.0,60.0,58.0,Pass,53.666666666666664,3.784189633918261,4.110873864173311,4.07753744390572,4.001254139156089
male,Group B,some college,free/reduced,completed,74.0,77.0,76.0,Pass,75.66666666666667,4.31748811353631,4.356708826689592,4.343805421853684,4.339467020255086
male,Group D,some high school,standard,completed,78.0,81.0,86.0,Pass,81.66666666666667,4.3694478524670215,4.406719247264253,4.465908118654584,4.4148164574968725
male,Group D,high school,free/reduced,completed,64.0,64.0,67.99896907216495,Pass,65.33298969072165,4.174387269895637,4.174387269895637,4.234091563502525,4.194687355501079
female,Group E,high school,free/reduced,none,41.0,45.0,40.0,Pass,42.0,3.7376696182833684,3.828641396489095,3.713572066704308,3.7612001156935624
female,Group D,associate's degree,standard,completed,74.0,81.0,83.0,Pass,79.33333333333333,4.31748811353631,4.406719247264253,4.430816798843313,4.386184644822546
female,Group C,associate's degree,free/reduced,none,65.0,77.0,74.0,Pass,72.0,4.189654742026425,4.356708826689592,4.31748811353631,4.290459441148391
female,Group A,high school,standard,completed,68.0,80.0,76.0,Pass,74.66666666666667,4.23410650459726,4.394449154672439,4.343805421853684,4.326337728813293
male,Group D,master's degree,standard,none,80.0,80.0,72.0,Pass,77.33333333333333,4.394449154672439,4.394449154672439,4.290459441148391,4.360973225476049
male,Group B,associate's degree,standard,none,80.0,76.0,64.0,Pass,73.33333333333333,4.394449154672439,4.343805421853684,4.174387269895637,4.308559482792009
male,Group D,high school,standard,none,69.0,75.0,71.0,Pass,71.66666666666667,4.248495242049359,4.330733340286331,4.276666119016055,4.28588277412098
male,Group A,bachelor's degree,standard,none,91.0,96.0,92.0,Pass,93.0,4.5217885770490405,4.574710978503383,4.532599493153256,4.543294782270004
male,Group A,some college,standard,completed,100.0,96.0,86.0,Pass,94.0,4.61512051684126,4.574710978503383,4.465908118654584,4.553876891600541
female,Group C,some college,standard,completed,87.0,89.0,94.0,Pass,90.0,4.477336814478207,4.499809670330265,4.553876891600541,4.51085950651685
female,Group E,associate's degree,standard,none,85.0,92.0,85.0,Pass,87.33333333333333,4.454347296253507,4.532599493153256,4.454347296253507,4.481117537318112
female,Group C,some high school,free/reduced,none,44.0,50.0,51.0,Pass,48.333333333333336,3.8066624897703196,3.9318256327243257,3.9512437185814275,3.8985999850960056
male,Group D,some college,free/reduced,completed,69.0,60.0,67.99896907216495,Pass,65.66632302405499,4.248495242049359,4.110873864173311,4.234091563502525,4.199699923227467
male,Group E,associate's degree,standard,completed,71.0,74.0,68.0,Pass,71.0,4.276666119016055,4.31748811353631,4.23410650459726,4.276666119016055
female,Group C,bachelor's degree,free/reduced,completed,51.0,72.0,79.0,Pass,67.33333333333333,3.9512437185814275,4.290459441148391,4.382026634673881,4.2243976904702984
male,Group A,some high school,standard,completed,62.0,67.0,69.0,Pass,66.0,4.143134726391533,4.219507705176107,4.248495242049359,4.204692619390966
male,Group C,associate's degree,free/reduced,none,68.0,65.0,61.0,Pass,64.66666666666667,4.23410650459726,4.189654742026425,4.127134385045092,4.1845914400698785
male,Group D,high school,standard,none,41.0,52.0,51.0,Pass,48.0,3.7376696182833684,3.970291913552122,3.9512437185814275,3.8918202981106265
male,Group D,high school,free/reduced,none,44.0,51.0,48.0,Pass,47.666666666666664,3.8066624897703196,3.9512437185814275,3.8918202981106265,3.884994333040227
male,Group C,some high school,free/reduced,none,79.0,76.0,65.0,Pass,73.33333333333333,4.382026634673881,4.343805421853684,4.189654742026425,4.308559482792009
female,Group E,associate's degree,standard,completed,93.0,100.0,95.0,Pass,96.0,4.543294782270004,4.61512051684126,4.564348191467836,4.574710978503383
male,Group B,some high school,standard,completed,64.0,53.0,57.0,Pass,58.0,4.174387269895637,3.9889840465642745,4.060443010546419,4.07753744390572
male,Group C,associate's degree,free/reduced,none,73.0,68.0,66.0,Pass,69.0,4.30406509320417,4.23410650459726,4.204692619390966,4.248495242049359
male,Group B,some high school,standard,none,88.0,84.0,75.0,Pass,82.33333333333333,4.48863636973214,4.442651256490317,4.330733340286331,4.422848629194137
female,Group C,some college,free/reduced,none,62.0,72.0,70.0,Pass,68.0,4.143134726391533,4.290459441148391,4.2626798770413155,4.23410650459726
male,Group D,some college,free/reduced,none,62.0,57.0,62.0,Pass,60.333333333333336,4.143134726391533,4.060443010546419,4.143134726391533,4.116323468940876
male,Group C,high school,free/reduced,none,61.0,60.0,55.0,Pass,58.666666666666664,4.127134385045092,4.110873864173311,4.02535169073515,4.088773517172645
male,Group D,associate's degree,standard,none,90.0,87.0,85.0,Pass,87.33333333333333,4.51085950651685,4.477336814478207,4.454347296253507,4.481117537318112
male,Group D,high school,free/reduced,none,75.0,74.0,66.0,Pass,71.66666666666667,4.330733340286331,4.31748811353631,4.204692619390966,4.28588277412098
female,Group C,some college,free/reduced,none,77.0,90.0,91.0,Pass,86.0,4.356708826689592,4.51085950651685,4.5217885770490405,4.465908118654584
female,Group C,some college,standard,none,82.0,90.0,94.0,Pass,88.66666666666667,4.418840607796598,4.51085950651685,4.553876891600541,4.496099090933729
male,Group E,high school,standard,none,80.0,76.0,65.0,Pass,73.66666666666667,4.394449154672439,4.343805421853684,4.189654742026425,4.31303376318693
male,Group D,high school,free/reduced,none,100.0,57.0,56.0,Pass,104.33333333333333,4.61512051684126,4.060443010546419,4.04305126783455,4.657129924918802
male,Group E,some high school,standard,none,82.0,67.0,61.0,Pass,70.0,4.418840607796598,4.219507705176107,4.127134385045092,4.2626798770413155
female,Group E,some college,standard,none,61.0,64.0,62.0,Pass,62.333333333333336,4.127134385045092,4.174387269895637,4.143134726391533,4.148411783492376
male,Group A,high school,standard,none,57.0,43.0,47.0,Pass,49.0,4.060443010546419,3.784189633918261,3.871201010907891,3.912023005428146
female,Group D,high school,standard,none,45.0,63.0,59.0,Pass,55.666666666666664,3.828641396489095,4.1588830833596715,4.0943445622221,4.037186148382152
male,Group E,high school,free/reduced,none,55.0,56.0,51.0,Pass,54.0,4.02535169073515,4.04305126783455,3.9512437185814275,4.007333185232471
female,Group B,associate's degree,standard,none,58.0,63.0,65.0,Pass,62.0,4.07753744390572,4.1588830833596715,4.189654742026425,4.143134726391533
male,Group B,bachelor's degree,free/reduced,none,73.0,56.0,57.0,Pass,62.0,4.30406509320417,4.04305126783455,4.060443010546419,4.143134726391533
female,Group E,bachelor's degree,standard,none,65.0,73.0,75.0,Pass,71.0,4.189654742026425,4.30406509320417,4.330733340286331,4.276666119016055
female,Group C,some high school,standard,completed,59.0,54.0,67.0,Pass,60.0,4.0943445622221,4.007333185232471,4.219507705176107,4.110873864173311
female,Group C,some college,standard,completed,88.0,93.0,67.99896907216495,Pass,82.99965635738832,4.48863636973214,4.543294782270004,4.234091563502525,4.430812707851473
female,Group D,associate's degree,standard,none,65.0,69.0,70.0,Pass,68.0,4.189654742026425,4.248495242049359,4.2626798770413155,4.23410650459726
male,Group C,associate's degree,standard,none,69.0,77.0,69.0,Pass,71.66666666666667,4.248495242049359,4.356708826689592,4.248495242049359,4.28588277412098
male,Group C,high school,standard,none,70.0,56.0,51.0,Pass,59.0,4.2626798770413155,4.04305126783455,3.9512437185814275,4.0943445622221
male,Group E,associate's degree,standard,none,89.0,76.0,74.0,Pass,79.66666666666667,4.499809670330265,4.343805421853684,4.31748811353631,4.390325437488577
male,Group E,high school,standard,none,84.0,73.0,69.0,Pass,75.33333333333333,4.442651256490317,4.30406509320417,4.248495242049359,4.33510971488613
male,Group D,associate's degree,free/reduced,completed,61.0,71.0,73.0,Pass,68.33333333333333,4.127134385045092,4.276666119016055,4.30406509320417,4.238925791033208
female,Group B,high school,standard,none,74.0,72.0,72.0,Pass,72.66666666666667,4.31748811353631,4.290459441148391,4.290459441148391,4.299550412849643
male,Group B,high school,standard,none,57.0,48.0,51.0,Pass,52.0,4.060443010546419,3.8918202981106265,3.9512437185814275,3.970291913552122
female,Group C,high school,standard,completed,60.0,64.0,74.0,Pass,66.0,4.110873864173311,4.174387269895637,4.31748811353631,4.204692619390966
male,Group C,high school,free/reduced,none,54.0,72.0,59.0,Pass,61.666666666666664,4.007333185232471,4.290459441148391,4.0943445622221,4.137829674161839
female,Group A,bachelor's degree,standard,none,51.0,49.0,51.0,Pass,50.333333333333336,3.9512437185814275,3.912023005428146,3.9512437185814275,3.9383403137455195
female,Group D,some high school,standard,completed,80.0,92.0,88.0,Pass,86.66666666666667,4.394449154672439,4.532599493153256,4.48863636973214,4.473541743509655
female,Group A,some college,free/reduced,none,49.0,65.0,55.0,Pass,56.333333333333336,3.912023005428146,4.189654742026425,4.02535169073515,4.048882188145344
male,Group C,bachelor's degree,standard,completed,91.0,81.0,79.0,Pass,83.66666666666667,4.5217885770490405,4.406719247264253,4.382026634673881,4.438721978350427
male,Group B,high school,standard,none,52.0,48.0,49.0,Pass,49.666666666666664,3.970291913552122,3.8918202981106265,3.912023005428146,3.9252682321781664
male,Group C,master's degree,standard,none,67.0,57.0,59.0,Pass,61.0,4.219507705176107,4.060443010546419,4.0943445622221,4.127134385045092
female,Group C,bachelor's degree,free/reduced,completed,47.0,62.0,66.0,Pass,58.333333333333336,3.871201010907891,4.143134726391533,4.204692619390966,4.083171261623976
male,Group B,some high school,standard,completed,61.0,56.0,56.0,Pass,57.666666666666664,4.127134385045092,4.04305126783455,4.04305126783455,4.071871706370042
female,Group D,associate's degree,free/reduced,completed,74.0,88.0,90.0,Pass,84.0,4.31748811353631,4.48863636973214,4.51085950651685,4.442651256490317
female,Group E,some college,standard,none,68.0,70.0,66.0,Pass,68.0,4.23410650459726,4.2626798770413155,4.204692619390966,4.23410650459726
male,Group C,master's degree,free/reduced,completed,79.0,77.0,75.0,Pass,77.0,4.382026634673881,4.356708826689592,4.330733340286331,4.356708826689592
female,Group D,some college,free/reduced,none,64.0,74.0,75.0,Pass,71.0,4.174387269895637,4.31748811353631,4.330733340286331,4.276666119016055
male,Group B,some college,standard,completed,91.0,96.0,91.0,Pass,92.66666666666667,4.5217885770490405,4.574710978503383,4.5217885770490405,4.539742380665636
female,Group E,bachelor's degree,free/reduced,none,61.0,58.0,62.0,Pass,60.333333333333336,4.127134385045092,4.07753744390572,4.143134726391533,4.116323468940876
female,Group C,bachelor's degree,free/reduced,none,43.0,62.0,61.0,Pass,55.333333333333336,3.784189633918261,4.143134726391533,4.127134385045092,4.0312864262549635
female,Group C,high school,free/reduced,none,53.0,72.0,64.0,Pass,63.0,3.9889840465642745,4.290459441148391,4.174387269895637,4.1588830833596715
female,Group E,bachelor's degree,standard,none,64.0,73.0,70.0,Pass,69.0,4.174387269895637,4.30406509320417,4.2626798770413155,4.248495242049359
female,Group A,high school,free/reduced,completed,53.0,50.0,60.0,Pass,54.333333333333336,3.9889840465642745,3.9318256327243257,4.110873864173311,4.013375499688434
female,Group C,bachelor's degree,standard,none,86.0,92.0,87.0,Pass,88.33333333333333,4.465908118654584,4.532599493153256,4.477336814478207,4.4923746918427465
female,Group D,high school,standard,none,69.0,72.0,77.0,Pass,72.66666666666667,4.248495242049359,4.290459441148391,4.356708826689592,4.299550412849643
female,Group C,some high school,standard,none,77.0,91.0,88.0,Pass,85.33333333333333,4.356708826689592,4.5217885770490405,4.48863636973214,4.458215773031428
female,Group D,high school,standard,completed,78.0,81.0,80.0,Pass,79.66666666666667,4.3694478524670215,4.406719247264253,4.394449154672439,4.390325437488577
female,Group C,some college,standard,none,54.0,48.0,52.0,Pass,51.333333333333336,4.007333185232471,3.8918202981106265,3.970291913552122,3.9576335166801986
male,Group A,associate's degree,standard,none,54.0,53.0,47.0,Pass,51.333333333333336,4.007333185232471,3.9889840465642745,3.871201010907891,3.9576335166801986
female,Group E,associate's degree,free/reduced,none,73.0,76.0,78.0,Pass,75.66666666666667,4.30406509320417,4.343805421853684,4.3694478524670215,4.339467020255086
female,Group B,bachelor's degree,standard,none,67.0,86.0,83.0,Pass,78.66666666666667,4.219507705176107,4.465908118654584,4.430816798843313,4.377851263263401
